,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
627,0 days 02:38:41.075000,ALO,14,0 days 00:01:23.501000,68.0,3.0,,,0 days 00:00:30.133000,0 days 00:00:29.738000,0 days 00:00:23.630000,0 days 02:37:47.698000,0 days 02:38:17.436000,0 days 02:38:41.066000,283.0,244.0,246.0,292.0,False,HARD,25.0,True,Aston Martin,0 days 02:37:17.574000,2023-07-23 14:38:19.602,2,9.0,False,,False,True
628,0 days 02:40:04.540000,ALO,14,0 days 00:01:23.465000,69.0,3.0,,,0 days 00:00:30.208000,0 days 00:00:29.480000,0 days 00:00:23.777000,0 days 02:39:11.274000,0 days 02:39:40.754000,0 days 02:40:04.531000,,244.0,245.0,290.0,False,HARD,26.0,True,Aston Martin,0 days 02:38:41.075000,2023-07-23 14:39:43.103,1,9.0,False,,False,True
629,0 days 02:41:28.721000,ALO,14,0 days 00:01:24.181000,70.0,3.0,,,0 days 00:00:30.337000,0 days 00:00:29.940000,0 days 00:00:23.904000,0 days 02:40:34.868000,0 days 02:41:04.808000,0 days 02:41:28.712000,284.0,241.0,244.0,291.0,False,HARD,27.0,True,Aston Martin,0 days 02:40:04.540000,2023-07-23 14:41:06.568,1,9.0,False,,False,True
630,0 days 01:03:38.483000,STR,18,0 days 00:01:34.105000,1.0,1.0,0 days 00:12:55.830000,,,0 days 00:00:32.662000,0 days 00:00:24.396000,,0 days 01:03:14.167000,0 days 01:03:38.463000,279.0,231.0,244.0,270.0,False,SOFT,1.0,True,Aston Martin,0 days 01:02:04.106000,2023-07-23 13:03:06.134,2,10.0,False,,False,False
631,0 days 01:05:05.485000,STR,18,0 days 00:01:27.002000,2.0,1.0,,,0 days 00:00:30.858000,0 days 00:00:31.757000,0 days 00:00:24.387000,0 days 01:04:09.321000,0 days 01:04:41.078000,0 days 01:05:05.465000,264.0,233.0,243.0,291.0,True,SOFT,2.0,True,Aston Martin,0 days 01:03:38.483000,2023-07-23 13:04:40.511,1,10.0,False,,False,True
632,0 days 01:06:31.743000,STR,18,0 days 00:01:26.258000,3.0,1.0,,,0 days 00:00:30.566000,0 days 00:00:31.493000,0 days 00:00:24.199000,0 days 01:05:36.031000,0 days 01:06:07.524000,0 days 01:06:31.723000,272.0,231.0,248.0,292.0,True,SOFT,3.0,True,Aston Martin,0 days 01:05:05.485000,2023-07-23 13:06:07.513,1,10.0,False,,False,True
633,0 days 01:07:57.664000,STR,18,0 days 00:01:25.921000,4.0,1.0,,,0 days 00:00:30.152000,0 days 00:00:31.556000,0 days 00:00:24.213000,0 days 01:07:01.875000,0 days 01:07:33.431000,0 days 01:07:57.644000,271.0,232.0,249.0,307.0,True,SOFT,4.0,True,Aston Martin,0 days 01:06:31.743000,2023-07-23 13:07:33.771,1,10.0,False,,False,True
634,0 days 01:09:23.586000,STR,18,0 days 00:01:25.922000,5.0,1.0,,,0 days 00:00:30.216000,0 days 00:00:31.418000,0 days 00:00:24.288000,0 days 01:08:27.860000,0 days 01:08:59.278000,0 days 01:09:23.566000,270.0,232.0,247.0,305.0,False,SOFT,5.0,True,Aston Martin,0 days 01:07:57.664000,2023-07-23 13:08:59.692,1,10.0,False,,False,True
635,0 days 01:10:49.274000,STR,18,0 days 00:01:25.688000,6.0,1.0,,,0 days 00:00:30.171000,0 days 00:00:31.277000,0 days 00:00:24.240000,0 days 01:09:53.737000,0 days 01:10:25.014000,0 days 01:10:49.254000,281.0,230.0,249.0,303.0,True,SOFT,6.0,True,Aston Martin,0 days 01:09:23.586000,2023-07-23 13:10:25.614,1,10.0,False,,False,True
636,0 days 01:12:15.020000,STR,18,0 days 00:01:25.746000,7.0,1.0,,,0 days 00:00:30.237000,0 days 00:00:31.186000,0 days 00:00:24.323000,0 days 01:11:19.491000,0 days 01:11:50.677000,0 days 01:12:15,,233.0,248.0,305.0,False,SOFT,7.0,True,Aston Martin,0 days 01:10:49.274000,2023-07-23 13:11:51.302,1,10.0,False,,False,True
637,0 days 01:13:41.258000,STR,18,0 days 00:01:26.238000,8.0,1.0,,,0 days 00:00:30.432000,0 days 00:00:31.418000,0 days 00:00:24.388000,0 days 01:12:45.432000,0 days 01:13:16.850000,0 days 01:13:41.238000,282.0,233.0,246.0,304.0,False,SOFT,8.0,True,Aston Martin,0 days 01:12:15.020000,2023-07-23 13:13:17.048,1,10.0,False,,False,True
638,0 days 01:15:10.190000,STR,18,0 days 00:01:28.932000,9.0,1.0,,0 days 01:15:08.389000,0 days 00:00:30.556000,0 days 00:00:31.526000,0 days 00:00:26.850000,0 days 01:14:11.794000,0 days 01:14:43.320000,0 days 01:15:10.170000,281.0,233.0,,302.0,False,SOFT,9.0,True,Aston Martin,0 days 01:13:41.258000,2023-07-23 13:14:43.286,1,11.0,False,,False,False
639,0 days 01:16:52.770000,STR,18,0 days 00:01:42.580000,10.0,2.0,0 days 01:15:30.326000,,0 days 00:00:48.829000,0 days 00:00:30.216000,0 days 00:00:23.535000,0 days 01:15:58.999000,0 days 01:16:29.215000,0 days 01:16:52.750000,276.0,235.0,243.0,,False,HARD,6.0,False,Aston Martin,0 days 01:15:10.190000,2023-07-23 13:16:12.218,1,15.0,False,,False,False
640,0 days 01:18:17.601000,STR,18,0 days 00:01:24.831000,11.0,2.0,,,0 days 00:00:30.364000,0 days 00:00:30.586000,0 days 00:00:23.881000,0 days 01:17:23.114000,0 days 01:17:53.700000,0 days 01:18:17.581000,277.0,233.0,243.0,287.0,True,HARD,7.0,False,Aston Martin,0 days 01:16:52.770000,2023-07-23 13:17:54.798,1,14.0,False,,False,True
641,0 days 01:19:42.460000,STR,18,0 days 00:01:24.859000,12.0,2.0,,,0 days 00:00:30.476000,0 days 00:00:30.617000,0 days 00:00:23.766000,0 days 01:18:48.057000,0 days 01:19:18.674000,0 days 01:19:42.440000,278.0,233.0,244.0,286.0,False,HARD,8.0,False,Aston Martin,0 days 01:18:17.601000,2023-07-23 13:19:19.629,1,14.0,False,,False,True
642,0 days 01:21:07.079000,STR,18,0 days 00:01:24.619000,13.0,2.0,,,0 days 00:00:30.358000,0 days 00:00:30.368000,0 days 00:00:23.893000,0 days 01:20:12.798000,0 days 01:20:43.166000,0 days 01:21:07.059000,277.0,235.0,243.0,,True,HARD,9.0,False,Aston Martin,0 days 01:19:42.460000,2023-07-23 13:20:44.488,1,14.0,False,,False,True
643,0 days 01:22:31.689000,STR,18,0 days 00:01:24.610000,14.0,2.0,,,0 days 00:00:30.379000,0 days 00:00:30.422000,0 days 00:00:23.809000,0 days 01:21:37.438000,0 days 01:22:07.860000,0 days 01:22:31.669000,279.0,237.0,243.0,289.0,True,HARD,10.0,False,Aston Martin,0 days 01:21:07.079000,2023-07-23 13:22:09.107,1,13.0,False,,False,True
644,0 days 01:23:56.504000,STR,18,0 days 00:01:24.815000,15.0,2.0,,,0 days 00:00:30.442000,0 days 00:00:30.468000,0 days 00:00:23.905000,0 days 01:23:02.111000,0 days 01:23:32.579000,0 days 01:23:56.484000,280.0,235.0,245.0,287.0,False,HARD,11.0,False,Aston Martin,0 days 01:22:31.689000,2023-07-23 13:23:33.717,1,12.0,False,,False,True
645,0 days 01:25:22.016000,STR,18,0 days 00:01:25.512000,16.0,2.0,,,0 days 00:00:30.521000,0 days 00:00:30.983000,0 days 00:00:24.008000,0 days 01:24:27.005000,0 days 01:24:57.988000,0 days 01:25:21.996000,277.0,231.0,243.0,289.0,False,HARD,12.0,False,Aston Martin,0 days 01:23:56.504000,2023-07-23 13:24:58.532,1,12.0,False,,False,True
646,0 days 01:26:46.878000,STR,18,0 days 00:01:24.862000,17.0,2.0,,,0 days 00:00:30.387000,0 days 00:00:30.534000,0 days 00:00:23.941000,0 days 01:25:52.383000,0 days 01:26:22.917000,0 days 01:26:46.858000,279.0,234.0,243.0,288.0,False,HARD,13.0,False,Aston Martin,0 days 01:25:22.016000,2023-07-23 13:26:24.044,1,11.0,False,,False,True
647,0 days 01:28:12.036000,STR,18,0 days 00:01:25.158000,18.0,2.0,,,0 days 00:00:30.564000,0 days 00:00:30.614000,0 days 00:00:23.980000,0 days 01:27:17.422000,0 days 01:27:48.036000,0 days 01:28:12.016000,280.0,235.0,245.0,289.0,False,HARD,14.0,False,Aston Martin,0 days 01:26:46.878000,2023-07-23 13:27:48.906,1,10.0,False,,False,True
648,0 days 01:29:37.090000,STR,18,0 days 00:01:25.054000,19.0,2.0,,,0 days 00:00:30.476000,0 days 00:00:30.570000,0 days 00:00:24.008000,0 days 01:28:42.492000,0 days 01:29:13.062000,0 days 01:29:37.070000,,236.0,242.0,288.0,False,HARD,15.0,False,Aston Martin,0 days 01:28:12.036000,2023-07-23 13:29:14.064,1,9.0,False,,False,True
649,0 days 01:31:03.462000,STR,18,0 days 00:01:26.372000,20.0,2.0,,,0 days 00:00:30.990000,0 days 00:00:31.314000,0 days 00:00:24.068000,0 days 01:30:08.060000,0 days 01:30:39.374000,0 days 01:31:03.442000,256.0,234.0,243.0,289.0,False,HARD,16.0,False,Aston Martin,0 days 01:29:37.090000,2023-07-23 13:30:39.118,1,10.0,False,,False,True
650,0 days 01:32:28.895000,STR,18,0 days 00:01:25.433000,21.0,2.0,,,0 days 00:00:30.846000,0 days 00:00:30.788000,0 days 00:00:23.799000,0 days 01:31:34.288000,0 days 01:32:05.076000,0 days 01:32:28.875000,277.0,236.0,244.0,,False,HARD,17.0,False,Aston Martin,0 days 01:31:03.462000,2023-07-23 13:32:05.490,1,9.0,False,,False,True
651,0 days 01:33:53.937000,STR,18,0 days 00:01:25.042000,22.0,2.0,,,0 days 00:00:30.577000,0 days 00:00:30.563000,0 days 00:00:23.902000,0 days 01:32:59.452000,0 days 01:33:30.015000,0 days 01:33:53.917000,281.0,234.0,243.0,,False,HARD,18.0,False,Aston Martin,0 days 01:32:28.895000,2023-07-23 13:33:30.923,1,9.0,False,,False,True
652,0 days 01:35:19.345000,STR,18,0 days 00:01:25.408000,23.0,2.0,,,0 days 00:00:30.612000,0 days 00:00:30.653000,0 days 00:00:24.143000,0 days 01:34:24.529000,0 days 01:34:55.182000,0 days 01:35:19.325000,280.0,236.0,241.0,,False,HARD,19.0,False,Aston Martin,0 days 01:33:53.937000,2023-07-23 13:34:55.965,1,9.0,False,,False,True
653,0 days 01:36:44.478000,STR,18,0 days 00:01:25.133000,24.0,2.0,,,0 days 00:00:30.544000,0 days 00:00:30.704000,0 days 00:00:23.885000,0 days 01:35:49.869000,0 days 01:36:20.573000,0 days 01:36:44.458000,,237.0,244.0,288.0,False,HARD,20.0,False,Aston Martin,0 days 01:35:19.345000,2023-07-23 13:36:21.373,1,9.0,False,,False,True
654,0 days 01:38:09.660000,STR,18,0 days 00:01:25.182000,25.0,2.0,,,0 days 00:00:30.630000,0 days 00:00:30.571000,0 days 00:00:23.981000,0 days 01:37:15.088000,0 days 01:37:45.659000,0 days 01:38:09.640000,,236.0,244.0,289.0,False,HARD,21.0,False,Aston Martin,0 days 01:36:44.478000,2023-07-23 13:37:46.506,1,9.0,False,,False,True
655,0 days 01:39:34.788000,STR,18,0 days 00:01:25.128000,26.0,2.0,,,0 days 00:00:30.592000,0 days 00:00:30.548000,0 days 00:00:23.988000,0 days 01:38:40.232000,0 days 01:39:10.780000,0 days 01:39:34.768000,282.0,236.0,243.0,,False,HARD,22.0,False,Aston Martin,0 days 01:38:09.660000,2023-07-23 13:39:11.688,1,9.0,True,TRACK LIMITS AT TURN 4 LAP 26 ,False,True
656,0 days 01:41:00.328000,STR,18,0 days 00:01:25.540000,27.0,2.0,,,0 days 00:00:30.715000,0 days 00:00:30.688000,0 days 00:00:24.137000,0 days 01:40:05.483000,0 days 01:40:36.171000,0 days 01:41:00.308000,281.0,235.0,242.0,,False,HARD,23.0,False,Aston Martin,0 days 01:39:34.788000,2023-07-23 13:40:36.816,1,9.0,False,,False,True
657,0 days 01:42:25.838000,STR,18,0 days 00:01:25.510000,28.0,2.0,,,0 days 00:00:30.688000,0 days 00:00:30.647000,0 days 00:00:24.175000,0 days 01:41:30.996000,0 days 01:42:01.643000,0 days 01:42:25.818000,,237.0,244.0,290.0,False,HARD,24.0,False,Aston Martin,0 days 01:41:00.328000,2023-07-23 13:42:02.356,1,9.0,False,,False,True
658,0 days 01:43:52.894000,STR,18,0 days 00:01:27.056000,29.0,2.0,,,0 days 00:00:31.616000,0 days 00:00:31.126000,0 days 00:00:24.314000,0 days 01:42:57.434000,0 days 01:43:28.560000,0 days 01:43:52.874000,283.0,233.0,243.0,281.0,False,HARD,25.0,False,Aston Martin,0 days 01:42:25.838000,2023-07-23 13:43:27.866,1,9.0,False,,False,True
659,0 days 01:45:18.569000,STR,18,0 days 00:01:25.675000,30.0,2.0,,,0 days 00:00:30.740000,0 days 00:00:30.723000,0 days 00:00:24.212000,0 days 01:44:23.614000,0 days 01:44:54.337000,0 days 01:45:18.549000,280.0,237.0,244.0,292.0,False,HARD,26.0,False,Aston Martin,0 days 01:43:52.894000,2023-07-23 13:44:54.922,1,9.0,False,,False,True
660,0 days 01:46:43.981000,STR,18,0 days 00:01:25.412000,31.0,2.0,,,0 days 00:00:30.736000,0 days 00:00:30.569000,0 days 00:00:24.107000,0 days 01:45:49.285000,0 days 01:46:19.854000,0 days 01:46:43.961000,282.0,236.0,245.0,290.0,False,HARD,27.0,False,Aston Martin,0 days 01:45:18.569000,2023-07-23 13:46:20.597,1,9.0,False,,False,True
661,0 days 01:48:09.352000,STR,18,0 days 00:01:25.371000,32.0,2.0,,,0 days 00:00:30.557000,0 days 00:00:30.707000,0 days 00:00:24.107000,0 days 01:47:14.518000,0 days 01:47:45.225000,0 days 01:48:09.332000,,236.0,245.0,,False,HARD,28.0,False,Aston Martin,0 days 01:46:43.981000,2023-07-23 13:47:46.009,1,9.0,False,,False,True
662,0 days 01:49:34.703000,STR,18,0 days 00:01:25.351000,33.0,2.0,,,0 days 00:00:30.553000,0 days 00:00:30.612000,0 days 00:00:24.186000,0 days 01:48:39.885000,0 days 01:49:10.497000,0 days 01:49:34.683000,,237.0,245.0,289.0,False,HARD,29.0,False,Aston Martin,0 days 01:48:09.352000,2023-07-23 13:49:11.380,1,9.0,False,,False,True
663,0 days 01:51:02.575000,STR,18,0 days 00:01:27.872000,34.0,2.0,,0 days 01:51:00.810000,0 days 00:00:30.555000,0 days 00:00:30.729000,0 days 00:00:26.588000,0 days 01:50:05.238000,0 days 01:50:35.967000,0 days 01:51:02.555000,,237.0,,291.0,False,HARD,30.0,False,Aston Martin,0 days 01:49:34.703000,2023-07-23 13:50:36.731,1,9.0,False,,False,False
664,0 days 01:52:48.275000,STR,18,0 days 00:01:45.700000,35.0,3.0,0 days 01:51:23.231000,,0 days 00:00:49.472000,0 days 00:00:32.042000,0 days 00:00:24.186000,0 days 01:51:52.027000,0 days 01:52:24.069000,0 days 01:52:48.255000,269.0,235.0,251.0,,False,HARD,5.0,False,Aston Martin,0 days 01:51:02.575000,2023-07-23 13:52:04.603,1,15.0,False,,False,False
665,0 days 01:54:12.242000,STR,18,0 days 00:01:23.967000,36.0,3.0,,,0 days 00:00:30.053000,0 days 00:00:30.282000,0 days 00:00:23.632000,0 days 01:53:18.308000,0 days 01:53:48.590000,0 days 01:54:12.222000,281.0,237.0,245.0,307.0,True,HARD,6.0,False,Aston Martin,0 days 01:52:48.275000,2023-07-23 13:53:50.303,1,14.0,False,,False,True
666,0 days 01:55:36.507000,STR,18,0 days 00:01:24.265000,37.0,3.0,,,0 days 00:00:30.248000,0 days 00:00:30.215000,0 days 00:00:23.802000,0 days 01:54:42.470000,0 days 01:55:12.685000,0 days 01:55:36.487000,280.0,240.0,246.0,286.0,False,HARD,7.0,False,Aston Martin,0 days 01:54:12.242000,2023-07-23 13:55:14.270,1,14.0,False,,False,True
667,0 days 01:57:01.264000,STR,18,0 days 00:01:24.757000,38.0,3.0,,,0 days 00:00:30.382000,0 days 00:00:30.478000,0 days 00:00:23.897000,0 days 01:56:06.869000,0 days 01:56:37.347000,0 days 01:57:01.244000,275.0,240.0,249.0,291.0,False,HARD,8.0,False,Aston Martin,0 days 01:55:36.507000,2023-07-23 13:56:38.535,1,13.0,False,,False,True
668,0 days 01:58:25.162000,STR,18,0 days 00:01:23.898000,39.0,3.0,,,0 days 00:00:30.072000,0 days 00:00:30.055000,0 days 00:00:23.771000,0 days 01:57:31.316000,0 days 01:58:01.371000,0 days 01:58:25.142000,282.0,237.0,245.0,302.0,True,HARD,9.0,False,Aston Martin,0 days 01:57:01.264000,2023-07-23 13:58:03.292,1,12.0,False,,False,True
669,0 days 01:59:49.213000,STR,18,0 days 00:01:24.051000,40.0,3.0,,,0 days 00:00:30.214000,0 days 00:00:30.153000,0 days 00:00:23.684000,0 days 01:58:55.356000,0 days 01:59:25.509000,0 days 01:59:49.193000,281.0,239.0,246.0,290.0,False,HARD,10.0,False,Aston Martin,0 days 01:58:25.162000,2023-07-23 13:59:27.190,1,12.0,False,,False,True
670,0 days 02:01:13.259000,STR,18,0 days 00:01:24.046000,41.0,3.0,,,0 days 00:00:30.207000,0 days 00:00:30.049000,0 days 00:00:23.790000,0 days 02:00:19.400000,0 days 02:00:49.449000,0 days 02:01:13.239000,282.0,238.0,247.0,293.0,False,HARD,11.0,False,Aston Martin,0 days 01:59:49.213000,2023-07-23 14:00:51.241,1,11.0,False,,False,True
671,0 days 02:02:37.948000,STR,18,0 days 00:01:24.689000,42.0,3.0,,,0 days 00:00:30.163000,0 days 00:00:30.354000,0 days 00:00:24.172000,0 days 02:01:43.402000,0 days 02:02:13.756000,0 days 02:02:37.928000,278.0,237.0,249.0,,False,HARD,12.0,False,Aston Martin,0 days 02:01:13.259000,2023-07-23 14:02:15.287,1,11.0,False,,False,True
672,0 days 02:04:01.598000,STR,18,0 days 00:01:23.650000,43.0,3.0,,,0 days 00:00:29.877000,0 days 00:00:29.992000,0 days 00:00:23.781000,0 days 02:03:07.805000,0 days 02:03:37.797000,0 days 02:04:01.578000,282.0,237.0,247.0,309.0,True,HARD,13.0,False,Aston Martin,0 days 02:02:37.948000,2023-07-23 14:03:39.976,1,10.0,False,,False,True
673,0 days 02:05:25.702000,STR,18,0 days 00:01:24.104000,44.0,3.0,,,0 days 00:00:30.274000,0 days 00:00:30.060000,0 days 00:00:23.770000,0 days 02:04:31.852000,0 days 02:05:01.912000,0 days 02:05:25.682000,280.0,238.0,247.0,291.0,False,HARD,14.0,False,Aston Martin,0 days 02:04:01.598000,2023-07-23 14:05:03.626,1,10.0,False,,False,True
674,0 days 02:06:49.579000,STR,18,0 days 00:01:23.877000,45.0,3.0,,,0 days 00:00:30.341000,0 days 00:00:29.865000,0 days 00:00:23.671000,0 days 02:05:56.023000,0 days 02:06:25.888000,0 days 02:06:49.559000,282.0,238.0,246.0,293.0,False,HARD,15.0,False,Aston Martin,0 days 02:05:25.702000,2023-07-23 14:06:27.730,1,10.0,False,,False,True
675,0 days 02:08:13.421000,STR,18,0 days 00:01:23.842000,46.0,3.0,,,0 days 00:00:30.212000,0 days 00:00:29.816000,0 days 00:00:23.814000,0 days 02:07:19.771000,0 days 02:07:49.587000,0 days 02:08:13.401000,284.0,241.0,246.0,292.0,False,HARD,16.0,False,Aston Martin,0 days 02:06:49.579000,2023-07-23 14:07:51.607,1,10.0,False,,False,True
676,0 days 02:09:37.654000,STR,18,0 days 00:01:24.233000,47.0,3.0,,,0 days 00:00:30.228000,0 days 00:00:30.164000,0 days 00:00:23.841000,0 days 02:08:43.629000,0 days 02:09:13.793000,0 days 02:09:37.634000,281.0,240.0,246.0,,False,HARD,17.0,False,Aston Martin,0 days 02:08:13.421000,2023-07-23 14:09:15.449,1,10.0,False,,False,True
677,0 days 02:11:01.440000,STR,18,0 days 00:01:23.786000,48.0,3.0,,,0 days 00:00:30.153000,0 days 00:00:29.917000,0 days 00:00:23.716000,0 days 02:10:07.787000,0 days 02:10:37.704000,0 days 02:11:01.420000,283.0,241.0,247.0,,False,HARD,18.0,False,Aston Martin,0 days 02:09:37.654000,2023-07-23 14:10:39.682,1,10.0,False,,False,True
678,0 days 02:12:25.203000,STR,18,0 days 00:01:23.763000,49.0,3.0,,,0 days 00:00:30.080000,0 days 00:00:29.929000,0 days 00:00:23.754000,0 days 02:11:31.500000,0 days 02:12:01.429000,0 days 02:12:25.183000,,241.0,247.0,,False,HARD,19.0,False,Aston Martin,0 days 02:11:01.440000,2023-07-23 14:12:03.468,1,10.0,False,,False,True
679,0 days 02:13:48.906000,STR,18,0 days 00:01:23.703000,50.0,3.0,,,0 days 00:00:30.098000,0 days 00:00:29.873000,0 days 00:00:23.732000,0 days 02:12:55.281000,0 days 02:13:25.154000,0 days 02:13:48.886000,284.0,241.0,247.0,,False,HARD,20.0,False,Aston Martin,0 days 02:12:25.203000,2023-07-23 14:13:27.231,1,10.0,False,,False,True
680,0 days 02:15:12.385000,STR,18,0 days 00:01:23.479000,51.0,3.0,,,0 days 00:00:30.150000,0 days 00:00:29.605000,0 days 00:00:23.724000,0 days 02:14:19.036000,0 days 02:14:48.641000,0 days 02:15:12.365000,281.0,242.0,245.0,,True,HARD,21.0,False,Aston Martin,0 days 02:13:48.906000,2023-07-23 14:14:50.934,1,10.0,False,,False,True
681,0 days 02:16:36.276000,STR,18,0 days 00:01:23.891000,52.0,3.0,,,0 days 00:00:30.167000,0 days 00:00:29.949000,0 days 00:00:23.775000,0 days 02:15:42.532000,0 days 02:16:12.481000,0 days 02:16:36.256000,284.0,241.0,246.0,291.0,False,HARD,22.0,False,Aston Martin,0 days 02:15:12.385000,2023-07-23 14:16:14.413,1,10.0,False,,False,True
682,0 days 02:18:00.076000,STR,18,0 days 00:01:23.800000,53.0,3.0,,,0 days 00:00:30.182000,0 days 00:00:29.869000,0 days 00:00:23.749000,0 days 02:17:06.438000,0 days 02:17:36.307000,0 days 02:18:00.056000,283.0,240.0,246.0,,False,HARD,23.0,False,Aston Martin,0 days 02:16:36.276000,2023-07-23 14:17:38.304,1,10.0,False,,False,True
683,0 days 02:19:23.501000,STR,18,0 days 00:01:23.425000,54.0,3.0,,,0 days 00:00:29.934000,0 days 00:00:29.796000,0 days 00:00:23.695000,0 days 02:18:29.990000,0 days 02:18:59.786000,0 days 02:19:23.481000,284.0,242.0,244.0,,True,HARD,24.0,False,Aston Martin,0 days 02:18:00.076000,2023-07-23 14:19:02.104,1,10.0,False,,False,True
684,0 days 02:20:47.571000,STR,18,0 days 00:01:24.070000,55.0,3.0,,,0 days 00:00:30.174000,0 days 00:00:30.062000,0 days 00:00:23.834000,0 days 02:19:53.655000,0 days 02:20:23.717000,0 days 02:20:47.551000,282.0,239.0,246.0,,False,HARD,25.0,False,Aston Martin,0 days 02:19:23.501000,2023-07-23 14:20:25.529,1,10.0,False,,False,True
685,0 days 02:22:11.741000,STR,18,0 days 00:01:24.170000,56.0,3.0,,,0 days 00:00:30.206000,0 days 00:00:30.073000,0 days 00:00:23.891000,0 days 02:21:17.757000,0 days 02:21:47.830000,0 days 02:22:11.721000,281.0,240.0,244.0,289.0,False,HARD,26.0,False,Aston Martin,0 days 02:20:47.571000,2023-07-23 14:21:49.599,1,10.0,False,,False,True
686,0 days 02:23:35.596000,STR,18,0 days 00:01:23.855000,57.0,3.0,,,0 days 00:00:30.003000,0 days 00:00:30.116000,0 days 00:00:23.736000,0 days 02:22:41.724000,0 days 02:23:11.840000,0 days 02:23:35.576000,,241.0,245.0,290.0,False,HARD,27.0,False,Aston Martin,0 days 02:22:11.741000,2023-07-23 14:23:13.769,1,10.0,False,,False,True
687,0 days 02:24:59.491000,STR,18,0 days 00:01:23.895000,58.0,3.0,,,0 days 00:00:30.099000,0 days 00:00:29.998000,0 days 00:00:23.798000,0 days 02:24:05.675000,0 days 02:24:35.673000,0 days 02:24:59.471000,283.0,241.0,247.0,291.0,False,HARD,28.0,False,Aston Martin,0 days 02:23:35.596000,2023-07-23 14:24:37.624,1,10.0,False,,False,True
688,0 days 02:26:23.274000,STR,18,0 days 00:01:23.783000,59.0,3.0,,,0 days 00:00:30.124000,0 days 00:00:29.963000,0 days 00:00:23.696000,0 days 02:25:29.595000,0 days 02:25:59.558000,0 days 02:26:23.254000,282.0,240.0,246.0,292.0,False,HARD,29.0,False,Aston Martin,0 days 02:24:59.491000,2023-07-23 14:26:01.519,1,10.0,False,,False,True
689,0 days 02:27:46.910000,STR,18,0 days 00:01:23.636000,60.0,3.0,,,0 days 00:00:30.088000,0 days 00:00:29.883000,0 days 00:00:23.665000,0 days 02:26:53.342000,0 days 02:27:23.225000,0 days 02:27:46.890000,283.0,241.0,246.0,291.0,False,HARD,30.0,False,Aston Martin,0 days 02:26:23.274000,2023-07-23 14:27:25.302,1,10.0,False,,False,True
690,0 days 02:29:10.945000,STR,18,0 days 00:01:24.035000,61.0,3.0,,,0 days 00:00:30.214000,0 days 00:00:30.073000,0 days 00:00:23.748000,0 days 02:28:17.104000,0 days 02:28:47.177000,0 days 02:29:10.925000,284.0,241.0,246.0,289.0,False,HARD,31.0,False,Aston Martin,0 days 02:27:46.910000,2023-07-23 14:28:48.938,1,10.0,False,,False,True
691,0 days 02:30:35.005000,STR,18,0 days 00:01:24.060000,62.0,3.0,,,0 days 00:00:30.283000,0 days 00:00:29.991000,0 days 00:00:23.786000,0 days 02:29:41.208000,0 days 02:30:11.199000,0 days 02:30:34.985000,,241.0,246.0,,False,HARD,32.0,False,Aston Martin,0 days 02:29:10.945000,2023-07-23 14:30:12.973,1,10.0,False,,False,True
692,0 days 02:31:59.130000,STR,18,0 days 00:01:24.125000,63.0,3.0,,,0 days 00:00:30.215000,0 days 00:00:30.178000,0 days 00:00:23.732000,0 days 02:31:05.200000,0 days 02:31:35.378000,0 days 02:31:59.110000,,238.0,246.0,,False,HARD,33.0,False,Aston Martin,0 days 02:30:35.005000,2023-07-23 14:31:37.033,1,10.0,False,,False,True
