,Driver,Position,Stint,Compound,LapNumber,LapTime,TyreLife,LapTimeSeconds,FullName,Color,CumulativeLapTime,SmallestCumulativeLapTime,IntervalToLeader,NormalizedIntervalToLeader
503,SAI,6.0,1.0,SOFT,14.0,0 days 00:01:25.634000,14.0,85.634,carlos sainz,#ff8181,1204.4270000000001,1187.282,17.14500000000021,1.0144405457170245
504,SAI,7.0,1.0,SOFT,15.0,0 days 00:01:28.509000,15.0,88.509,carlos sainz,#ff8181,1292.9360000000001,1271.403,21.53300000000013,1.0169364080468586
505,SAI,11.0,2.0,HARD,16.0,0 days 00:01:42.604000,1.0,102.604,carlos sainz,#ff8181,1395.54,1355.776,39.763999999999896,1.0293293287386707
506,SAI,10.0,2.0,HARD,17.0,0 days 00:01:24.429000,2.0,84.429,carlos sainz,#ff8181,1479.969,1439.99,39.97900000000004,1.0277633872457448
507,SAI,8.0,2.0,HARD,18.0,0 days 00:01:24.966000,3.0,84.966,carlos sainz,#ff8181,1564.935,1524.185,40.75,1.0267355996811411
508,SAI,8.0,2.0,HARD,19.0,0 days 00:01:24.793000,4.0,84.793,carlos sainz,#ff8181,1649.728,1608.581,41.14700000000016,1.0255796879361376
509,SAI,8.0,2.0,HARD,20.0,0 days 00:01:24.508000,5.0,84.508,carlos sainz,#ff8181,1734.236,1692.646,41.590000000000146,1.024570997125211
510,SAI,7.0,2.0,HARD,21.0,0 days 00:01:24.506000,6.0,84.506,carlos sainz,#ff8181,1818.742,1776.658,42.08400000000006,1.0236871699561763
511,SAI,7.0,2.0,HARD,22.0,0 days 00:01:24.667000,7.0,84.667,carlos sainz,#ff8181,1903.409,1861.018,42.391000000000076,1.022778393330962
512,SAI,7.0,2.0,HARD,23.0,0 days 00:01:24.425000,8.0,84.425,carlos sainz,#ff8181,1987.834,1948.1689999999999,39.66500000000019,1.0203601432935234
513,SAI,7.0,2.0,HARD,24.0,0 days 00:01:24.363000,9.0,84.363,carlos sainz,#ff8181,2072.197,2050.176,22.021000000000186,1.0107410290628709
514,SAI,6.0,2.0,HARD,25.0,0 days 00:01:24.843000,10.0,84.843,carlos sainz,#ff8181,2157.04,2133.953,23.08699999999999,1.0108188887009226
515,SAI,6.0,2.0,HARD,26.0,0 days 00:01:25.196000,11.0,85.196,carlos sainz,#ff8181,2242.236,2217.67,24.565999999999804,1.0110773920375888
516,SAI,7.0,2.0,HARD,27.0,0 days 00:01:27.079000,12.0,87.079,carlos sainz,#ff8181,2329.315,2301.306,28.009000000000015,1.0121709151238472
517,SAI,6.0,2.0,HARD,28.0,0 days 00:01:25.568000,13.0,85.568,carlos sainz,#ff8181,2414.883,2384.993,29.889999999999873,1.0125325315420213
518,SAI,6.0,2.0,HARD,29.0,0 days 00:01:24.265000,14.0,84.265,carlos sainz,#ff8181,2499.148,2468.755,30.39300000000003,1.012311063673795
519,SAI,6.0,2.0,HARD,30.0,0 days 00:01:24.273000,15.0,84.273,carlos sainz,#ff8181,2583.421,2552.379,31.041999999999916,1.0121619869149527
520,SAI,6.0,2.0,HARD,31.0,0 days 00:01:24.273000,16.0,84.273,carlos sainz,#ff8181,2667.694,2635.969,31.72499999999991,1.0120354222678642
521,SAI,6.0,2.0,HARD,32.0,0 days 00:01:24.700000,17.0,84.7,carlos sainz,#ff8181,2752.3940000000002,2719.261,33.133000000000266,1.01218456043756
522,SAI,6.0,2.0,HARD,33.0,0 days 00:01:24.475000,18.0,84.475,carlos sainz,#ff8181,2836.869,2802.784,34.085000000000036,1.0121611226551885
523,SAI,6.0,2.0,HARD,34.0,0 days 00:01:24.525000,19.0,84.525,carlos sainz,#ff8181,2921.3940000000002,2886.291,35.103000000000065,1.0121619753517577
524,SAI,6.0,2.0,HARD,35.0,0 days 00:01:24.399000,20.0,84.399,carlos sainz,#ff8181,3005.793,2969.78,36.01299999999992,1.0121264874839213
525,SAI,6.0,2.0,HARD,36.0,0 days 00:01:24.496000,21.0,84.496,carlos sainz,#ff8181,3090.289,3053.065,37.22400000000016,1.0121923378637534
526,SAI,6.0,2.0,HARD,37.0,0 days 00:01:24.583000,22.0,84.583,carlos sainz,#ff8181,3174.872,3136.315,38.55699999999979,1.0122937268737355
527,SAI,6.0,2.0,HARD,38.0,0 days 00:01:24.860000,23.0,84.86,carlos sainz,#ff8181,3259.732,3219.785,39.947000000000116,1.0124067290207266
528,SAI,6.0,2.0,HARD,39.0,0 days 00:01:24.933000,24.0,84.933,carlos sainz,#ff8181,3344.665,3303.928,40.73700000000008,1.0123298691739044
529,SAI,6.0,2.0,HARD,40.0,0 days 00:01:24.850000,25.0,84.85,carlos sainz,#ff8181,3429.515,3387.633,41.88200000000006,1.0123632046328512
530,SAI,6.0,2.0,HARD,41.0,0 days 00:01:24.665000,26.0,84.665,carlos sainz,#ff8181,3514.18,3470.656,43.52399999999989,1.0125405686994045
531,SAI,6.0,2.0,HARD,42.0,0 days 00:01:24.851000,27.0,84.851,carlos sainz,#ff8181,3599.031,3553.965,45.0659999999998,1.0126804850357276
532,SAI,4.0,2.0,HARD,43.0,0 days 00:01:25.197000,28.0,85.197,carlos sainz,#ff8181,3684.228,3637.303,46.92500000000018,1.012901042338238
533,SAI,6.0,2.0,HARD,44.0,0 days 00:01:27.670000,29.0,87.67,carlos sainz,#ff8181,3771.898,3721.075,50.82300000000032,1.013658149862607
534,SAI,8.0,3.0,HARD,45.0,0 days 00:01:42.939000,4.0,102.939,carlos sainz,#ff8181,3874.837,3805.005,69.83199999999988,1.0183526697073986
535,SAI,8.0,3.0,HARD,46.0,0 days 00:01:23.297000,5.0,83.297,carlos sainz,#ff8181,3958.134,3888.644,69.49000000000024,1.01786998244118
536,SAI,7.0,3.0,HARD,47.0,0 days 00:01:23.183000,6.0,83.183,carlos sainz,#ff8181,4041.317,3972.252,69.06500000000005,1.0173868626663163
537,SAI,7.0,3.0,HARD,48.0,0 days 00:01:23.096000,7.0,83.096,carlos sainz,#ff8181,4124.4130000000005,4055.739,68.67400000000043,1.0169325491605847
538,SAI,7.0,3.0,HARD,49.0,0 days 00:01:22.888000,8.0,82.888,carlos sainz,#ff8181,4207.301,4139.561,67.74000000000069,1.0163640540627377
539,SAI,7.0,3.0,HARD,50.0,0 days 00:01:22.777000,9.0,82.777,carlos sainz,#ff8181,4290.078,4223.343,66.73500000000058,1.0158014634378503
540,SAI,7.0,3.0,HARD,51.0,0 days 00:01:22.718000,10.0,82.718,carlos sainz,#ff8181,4372.796,4309.553,63.24300000000039,1.0146750718694029
541,SAI,7.0,3.0,HARD,52.0,0 days 00:01:22.661000,11.0,82.661,carlos sainz,#ff8181,4455.457,4412.276,43.181000000000495,1.0097865591363733
542,SAI,7.0,3.0,HARD,53.0,0 days 00:01:22.807000,12.0,82.807,carlos sainz,#ff8181,4538.264,4492.78,45.48400000000038,1.0101237986280212
543,SAI,7.0,3.0,HARD,54.0,0 days 00:01:22.584000,13.0,82.584,carlos sainz,#ff8181,4620.848,4576.715,44.13299999999981,1.0096429425909195
544,SAI,7.0,3.0,HARD,55.0,0 days 00:01:22.835000,14.0,82.835,carlos sainz,#ff8181,4703.683,4659.562,44.121000000000095,1.0094689157478751
545,SAI,7.0,3.0,HARD,56.0,0 days 00:01:22.845000,15.0,82.845,carlos sainz,#ff8181,4786.528,4742.162,44.365999999999985,1.0093556483308668
546,SAI,7.0,3.0,HARD,57.0,0 days 00:01:23.360000,16.0,83.36,carlos sainz,#ff8181,4869.888,4824.5869999999995,45.301000000000386,1.0093896120020223
547,SAI,7.0,3.0,HARD,58.0,0 days 00:01:23.604000,17.0,83.604,carlos sainz,#ff8181,4953.492,4907.237,46.25500000000011,1.0094258744788565
548,SAI,7.0,3.0,HARD,59.0,0 days 00:01:23.203000,18.0,83.203,carlos sainz,#ff8181,5036.695,4989.117,47.57799999999952,1.0095363568342854
549,SAI,7.0,3.0,HARD,60.0,0 days 00:01:23.706000,19.0,83.706,carlos sainz,#ff8181,5120.401,5070.671,49.72999999999956,1.0098073805222227
550,SAI,7.0,3.0,HARD,61.0,0 days 00:01:23.505000,20.0,83.505,carlos sainz,#ff8181,5203.906,5152.191,51.715000000000146,1.0100374772596745
551,SAI,7.0,3.0,HARD,62.0,0 days 00:01:23.712000,21.0,83.712,carlos sainz,#ff8181,5287.618,5233.884,53.73400000000038,1.010266563034259
552,SAI,7.0,3.0,HARD,63.0,0 days 00:01:23.842000,22.0,83.842,carlos sainz,#ff8181,5371.46,5315.656,55.80400000000009,1.0104980457727137
553,SAI,7.0,3.0,HARD,64.0,0 days 00:01:24.291000,23.0,84.291,carlos sainz,#ff8181,5455.751,5397.778,57.972999999999956,1.0107401601177373
554,SAI,8.0,3.0,HARD,65.0,0 days 00:01:25.399000,24.0,85.399,carlos sainz,#ff8181,5541.15,5480.001,61.14899999999943,1.0111585746060994
555,SAI,8.0,3.0,HARD,66.0,0 days 00:01:23.917000,25.0,83.917,carlos sainz,#ff8181,5625.067,5561.942,63.125,1.0113494531226683
556,SAI,8.0,3.0,HARD,67.0,0 days 00:01:23.510000,26.0,83.51,carlos sainz,#ff8181,5708.577,5643.696,64.88100000000031,1.0114961897309849
557,SAI,8.0,3.0,HARD,68.0,0 days 00:01:23.510000,27.0,83.51,carlos sainz,#ff8181,5792.087,5725.22,66.86700000000019,1.0116793765130423
558,SAI,8.0,3.0,HARD,69.0,0 days 00:01:23.443000,28.0,83.443,carlos sainz,#ff8181,5875.53,5806.4,69.13000000000011,1.011905828051805
559,SAI,8.0,3.0,HARD,70.0,0 days 00:01:24.177000,29.0,84.177,carlos sainz,#ff8181,5959.707,5888.634,71.07300000000032,1.012069522405366
560,ALO,7.0,1.0,MEDIUM,1.0,0 days 00:01:32.571000,4.0,92.571,fernando alonso,#006f62,92.571,87.912,4.658999999999992,1.0529961779961778
561,ALO,7.0,1.0,MEDIUM,2.0,0 days 00:01:26.881000,5.0,86.881,fernando alonso,#006f62,179.452,173.06900000000002,6.382999999999981,1.0368812438969428
562,ALO,7.0,1.0,MEDIUM,3.0,0 days 00:01:25.912000,6.0,85.912,fernando alonso,#006f62,265.36400000000003,258.139,7.225000000000023,1.0279887967335428
563,ALO,7.0,1.0,MEDIUM,4.0,0 days 00:01:25.902000,7.0,85.902,fernando alonso,#006f62,351.266,342.681,8.585000000000036,1.0250524540315922
564,ALO,7.0,1.0,MEDIUM,5.0,0 days 00:01:25.949000,8.0,85.949,fernando alonso,#006f62,437.21500000000003,427.524,9.691000000000031,1.0226677332734537
565,ALO,7.0,1.0,MEDIUM,6.0,0 days 00:01:25.504000,9.0,85.504,fernando alonso,#006f62,522.719,512.12,10.599000000000046,1.0206963211747249
566,ALO,7.0,1.0,MEDIUM,7.0,0 days 00:01:25.564000,10.0,85.564,fernando alonso,#006f62,608.283,596.607,11.676000000000045,1.019570672151014
567,ALO,8.0,1.0,MEDIUM,8.0,0 days 00:01:27.110000,11.0,87.11,fernando alonso,#006f62,695.393,681.116,14.277000000000044,1.02096118722802
568,ALO,8.0,1.0,MEDIUM,9.0,0 days 00:01:26.309000,12.0,86.309,fernando alonso,#006f62,781.702,765.553,16.149,1.0210945551777604
569,ALO,8.0,1.0,MEDIUM,10.0,0 days 00:01:25.503000,13.0,85.503,fernando alonso,#006f62,867.205,849.958,17.24700000000007,1.020291590878608
570,ALO,8.0,1.0,MEDIUM,11.0,0 days 00:01:25.164000,14.0,85.164,fernando alonso,#006f62,952.369,934.42,17.94900000000007,1.0192087070054152
571,ALO,8.0,1.0,MEDIUM,12.0,0 days 00:01:25.171000,15.0,85.171,fernando alonso,#006f62,1037.54,1018.726,18.813999999999965,1.018468165139596
572,ALO,8.0,1.0,MEDIUM,13.0,0 days 00:01:25.459000,16.0,85.459,fernando alonso,#006f62,1122.999,1103.081,19.91800000000012,1.0180566975589282
573,ALO,8.0,1.0,MEDIUM,14.0,0 days 00:01:25.250000,17.0,85.25,fernando alonso,#006f62,1208.249,1187.282,20.9670000000001,1.0176596629949752
574,ALO,8.0,1.0,MEDIUM,15.0,0 days 00:01:25.493000,18.0,85.493,fernando alonso,#006f62,1293.742,1271.403,22.338999999999942,1.0175703533812646
575,ALO,7.0,1.0,MEDIUM,16.0,0 days 00:01:25.329000,19.0,85.329,fernando alonso,#006f62,1379.071,1355.776,23.294999999999845,1.0171820418712234
576,ALO,6.0,1.0,MEDIUM,17.0,0 days 00:01:25.169000,20.0,85.169,fernando alonso,#006f62,1464.24,1439.99,24.25,1.0168403947249633
577,ALO,4.0,1.0,MEDIUM,18.0,0 days 00:01:25.137000,21.0,85.137,fernando alonso,#006f62,1549.377,1524.185,25.192000000000007,1.0165281773537989
578,ALO,3.0,1.0,MEDIUM,19.0,0 days 00:01:25.078000,22.0,85.078,fernando alonso,#006f62,1634.455,1608.581,25.874000000000024,1.0160849842190105
579,ALO,4.0,1.0,MEDIUM,20.0,0 days 00:01:27.835000,23.0,87.835,fernando alonso,#006f62,1722.29,1692.646,29.644000000000005,1.0175134080014367
580,ALO,11.0,2.0,HARD,21.0,0 days 00:01:44.378000,5.0,104.378,fernando alonso,#006f62,1826.668,1776.658,50.00999999999999,1.028148354945071
581,ALO,10.0,2.0,HARD,22.0,0 days 00:01:25.800000,6.0,85.8,fernando alonso,#006f62,1912.468,1861.018,51.450000000000045,1.027646159252624
582,ALO,10.0,2.0,HARD,23.0,0 days 00:01:25.325000,7.0,85.325,fernando alonso,#006f62,1997.793,1948.1689999999999,49.624000000000024,1.0254721227983814
583,ALO,10.0,2.0,HARD,24.0,0 days 00:01:25.310000,8.0,85.31,fernando alonso,#006f62,2083.103,2050.176,32.927000000000135,1.0160605723606169
584,ALO,10.0,2.0,HARD,25.0,0 days 00:01:24.758000,9.0,84.758,fernando alonso,#006f62,2167.861,2133.953,33.9079999999999,1.015889759521414
585,ALO,10.0,2.0,HARD,26.0,0 days 00:01:24.597000,10.0,84.597,fernando alonso,#006f62,2252.458,2217.67,34.78800000000001,1.0156867342751628
586,ALO,10.0,2.0,HARD,27.0,0 days 00:01:24.822000,11.0,84.822,fernando alonso,#006f62,2337.28,2301.306,35.97400000000016,1.015631993311624
587,ALO,10.0,2.0,HARD,28.0,0 days 00:01:24.914000,12.0,84.914,fernando alonso,#006f62,2422.194,2384.993,37.20100000000002,1.015597949344086
588,ALO,8.0,2.0,HARD,29.0,0 days 00:01:24.581000,13.0,84.581,fernando alonso,#006f62,2506.775,2468.755,38.01999999999998,1.0154004751382781
589,ALO,8.0,2.0,HARD,30.0,0 days 00:01:24.812000,14.0,84.812,fernando alonso,#006f62,2591.587,2552.379,39.208000000000084,1.0153613550338723
590,ALO,8.0,2.0,HARD,31.0,0 days 00:01:24.665000,15.0,84.665,fernando alonso,#006f62,2676.252,2635.969,40.2829999999999,1.0152820461849135
591,ALO,8.0,2.0,HARD,32.0,0 days 00:01:24.415000,16.0,84.415,fernando alonso,#006f62,2760.667,2719.261,41.40599999999995,1.0152269311404827
592,ALO,8.0,2.0,HARD,33.0,0 days 00:01:24.349000,17.0,84.349,fernando alonso,#006f62,2845.016,2802.784,42.23199999999997,1.0150678753696325
593,ALO,8.0,2.0,HARD,34.0,0 days 00:01:24.816000,18.0,84.816,fernando alonso,#006f62,2929.832,2886.291,43.54099999999971,1.0150854504968487
594,ALO,8.0,2.0,HARD,35.0,0 days 00:01:24.654000,19.0,84.654,fernando alonso,#006f62,3014.486,2969.78,44.705999999999676,1.0150536403369945
595,ALO,8.0,2.0,HARD,36.0,0 days 00:01:24.578000,20.0,84.578,fernando alonso,#006f62,3099.064,3053.065,45.998999999999796,1.0150664987479794
596,ALO,8.0,2.0,HARD,37.0,0 days 00:01:24.644000,21.0,84.644,fernando alonso,#006f62,3183.708,3136.315,47.39300000000003,1.015111045924915
597,ALO,8.0,2.0,HARD,38.0,0 days 00:01:24.848000,22.0,84.848,fernando alonso,#006f62,3268.556,3219.785,48.771000000000186,1.015147284678946
598,ALO,8.0,2.0,HARD,39.0,0 days 00:01:25.190000,23.0,85.19,fernando alonso,#006f62,3353.746,3303.928,49.81800000000021,1.0150784157524015
599,ALO,8.0,2.0,HARD,40.0,0 days 00:01:24.729000,24.0,84.729,fernando alonso,#006f62,3438.475,3387.633,50.8420000000001,1.0150081192384182
600,ALO,8.0,2.0,HARD,41.0,0 days 00:01:24.864000,25.0,84.864,fernando alonso,#006f62,3523.339,3470.656,52.68299999999999,1.0151795510704604
601,ALO,8.0,2.0,HARD,42.0,0 days 00:01:24.692000,26.0,84.692,fernando alonso,#006f62,3608.031,3553.965,54.0659999999998,1.0152128678813663
602,ALO,9.0,2.0,HARD,43.0,0 days 00:01:27.630000,27.0,87.63,fernando alonso,#006f62,3695.661,3637.303,58.358000000000175,1.0160443053548192
603,ALO,9.0,3.0,HARD,44.0,0 days 00:01:43.982000,1.0,103.982,fernando alonso,#006f62,3799.643,3721.075,78.56800000000021,1.021114328520656
604,ALO,9.0,3.0,HARD,45.0,0 days 00:01:23.384000,2.0,83.384,fernando alonso,#006f62,3883.027,3805.005,78.02199999999993,1.0205050978908043
605,ALO,9.0,3.0,HARD,46.0,0 days 00:01:23.293000,3.0,83.293,fernando alonso,#006f62,3966.32,3888.644,77.67600000000039,1.019975086431157
606,ALO,9.0,3.0,HARD,47.0,0 days 00:01:24.110000,4.0,84.11,fernando alonso,#006f62,4050.43,3972.252,78.17799999999988,1.0196810272862848
607,ALO,9.0,3.0,HARD,48.0,0 days 00:01:23.069000,5.0,83.069,fernando alonso,#006f62,4133.499,4055.739,77.75999999999976,1.0191728313878186
608,ALO,9.0,3.0,HARD,49.0,0 days 00:01:22.992000,6.0,82.992,fernando alonso,#006f62,4216.491,4139.561,76.93000000000029,1.0185840962362918
609,ALO,9.0,3.0,HARD,50.0,0 days 00:01:22.963000,7.0,82.963,fernando alonso,#006f62,4299.454,4223.343,76.11099999999988,1.0180215057124178
610,ALO,9.0,3.0,HARD,51.0,0 days 00:01:22.745000,8.0,82.745,fernando alonso,#006f62,4382.199,4309.553,72.64599999999973,1.0168569686925766
611,ALO,9.0,3.0,HARD,52.0,0 days 00:01:22.757000,9.0,82.757,fernando alonso,#006f62,4464.956,4412.276,52.68000000000029,1.011939416301247
612,ALO,9.0,3.0,HARD,53.0,0 days 00:01:22.991000,10.0,82.991,fernando alonso,#006f62,4547.947,4492.78,55.16700000000037,1.0122790343617984
613,ALO,9.0,3.0,HARD,54.0,0 days 00:01:22.893000,11.0,82.893,fernando alonso,#006f62,4630.84,4576.715,54.125,1.011826167895532
614,ALO,9.0,3.0,HARD,55.0,0 days 00:01:22.842000,12.0,82.842,fernando alonso,#006f62,4713.682,4659.562,54.11999999999989,1.0116148255994877
615,ALO,9.0,3.0,HARD,56.0,0 days 00:01:23.077000,13.0,83.077,fernando alonso,#006f62,4796.759,4742.162,54.59699999999975,1.0115131030951705
616,ALO,9.0,3.0,HARD,57.0,0 days 00:01:23.015000,14.0,83.015,fernando alonso,#006f62,4879.774,4824.5869999999995,55.18700000000081,1.0114386993125009
617,ALO,9.0,3.0,HARD,58.0,0 days 00:01:23.030000,15.0,83.03,fernando alonso,#006f62,4962.804,4907.237,55.56700000000001,1.0113234799949544
618,ALO,9.0,3.0,HARD,59.0,0 days 00:01:23.029000,16.0,83.029,fernando alonso,#006f62,5045.833,4989.117,56.71599999999944,1.0113679434657474
619,ALO,9.0,3.0,HARD,60.0,0 days 00:01:23.195000,17.0,83.195,fernando alonso,#006f62,5129.028,5070.671,58.35699999999997,1.0115087332623236
620,ALO,9.0,3.0,HARD,61.0,0 days 00:01:23.194000,18.0,83.194,fernando alonso,#006f62,5212.222,5152.191,60.03099999999995,1.011651547856048
621,ALO,9.0,3.0,HARD,62.0,0 days 00:01:23.209000,19.0,83.209,fernando alonso,#006f62,5295.431,5233.884,61.54699999999957,1.0117593358966304
622,ALO,9.0,3.0,HARD,63.0,0 days 00:01:23.451000,20.0,83.451,fernando alonso,#006f62,5378.882,5315.656,63.22599999999966,1.011894298652885
623,ALO,9.0,3.0,HARD,64.0,0 days 00:01:23.472000,21.0,83.472,fernando alonso,#006f62,5462.354,5397.778,64.57600000000002,1.011963441253049
624,ALO,9.0,3.0,HARD,65.0,0 days 00:01:23.714000,22.0,83.714,fernando alonso,#006f62,5546.068,5480.001,66.06700000000001,1.0120560196978066
625,ALO,9.0,3.0,HARD,66.0,0 days 00:01:23.453000,23.0,83.453,fernando alonso,#006f62,5629.521,5561.942,67.57899999999972,1.012150252555672
626,ALO,9.0,3.0,HARD,67.0,0 days 00:01:23.675000,24.0,83.675,fernando alonso,#006f62,5713.196,5643.696,69.5,1.0123146250258697
627,ALO,9.0,3.0,HARD,68.0,0 days 00:01:23.501000,25.0,83.501,fernando alonso,#006f62,5796.697,5725.22,71.47699999999986,1.0124845857451765
628,ALO,9.0,3.0,HARD,69.0,0 days 00:01:23.465000,26.0,83.465,fernando alonso,#006f62,5880.162,5806.4,73.76200000000063,1.0127035684761643
629,ALO,9.0,3.0,HARD,70.0,0 days 00:01:24.181000,27.0,84.181,fernando alonso,#006f62,5964.343,5888.634,75.70899999999983,1.0128568017642121
630,STR,10.0,1.0,SOFT,1.0,0 days 00:01:34.105000,1.0,94.105,lance stroll,#25a617,94.105,87.912,6.192999999999998,1.0704454454454455
631,STR,10.0,1.0,SOFT,2.0,0 days 00:01:27.002000,2.0,87.002,lance stroll,#25a617,181.107,173.06900000000002,8.037999999999982,1.0464439038764886
632,STR,10.0,1.0,SOFT,3.0,0 days 00:01:26.258000,3.0,86.258,lance stroll,#25a617,267.365,258.139,9.225999999999999,1.0357404344171164
633,STR,10.0,1.0,SOFT,4.0,0 days 00:01:25.921000,4.0,85.921,lance stroll,#25a617,353.286,342.681,10.605000000000018,1.030947149097849
634,STR,10.0,1.0,SOFT,5.0,0 days 00:01:25.922000,5.0,85.922,lance stroll,#25a617,439.20799999999997,427.524,11.683999999999969,1.0273294598665805
635,STR,10.0,1.0,SOFT,6.0,0 days 00:01:25.688000,6.0,85.688,lance stroll,#25a617,524.896,512.12,12.775999999999954,1.024947277981723
636,STR,10.0,1.0,SOFT,7.0,0 days 00:01:25.746000,7.0,85.746,lance stroll,#25a617,610.642,596.607,14.035000000000082,1.023524698838599
637,STR,10.0,1.0,SOFT,8.0,0 days 00:01:26.238000,8.0,86.238,lance stroll,#25a617,696.88,681.116,15.76400000000001,1.0231443689474333
638,STR,11.0,1.0,SOFT,9.0,0 days 00:01:28.932000,9.0,88.932,lance stroll,#25a617,785.812,765.553,20.259000000000015,1.026463223317001
639,STR,15.0,2.0,HARD,10.0,0 days 00:01:42.580000,6.0,102.58,lance stroll,#25a617,888.392,849.958,38.43400000000008,1.0452187049242434
640,STR,14.0,2.0,HARD,11.0,0 days 00:01:24.831000,7.0,84.831,lance stroll,#25a617,973.223,934.42,38.803,1.0415262943858221
641,STR,14.0,2.0,HARD,12.0,0 days 00:01:24.859000,8.0,84.859,lance stroll,#25a617,1058.0819999999999,1018.726,39.35599999999988,1.0386325665586231
642,STR,14.0,2.0,HARD,13.0,0 days 00:01:24.619000,9.0,84.619,lance stroll,#25a617,1142.701,1103.081,39.62000000000012,1.0359175799419988
643,STR,13.0,2.0,HARD,14.0,0 days 00:01:24.610000,10.0,84.61,lance stroll,#25a617,1227.311,1187.282,40.028999999999996,1.0337148209102809
644,STR,12.0,2.0,HARD,15.0,0 days 00:01:24.815000,11.0,84.815,lance stroll,#25a617,1312.126,1271.403,40.722999999999956,1.0320299700409705
645,STR,12.0,2.0,HARD,16.0,0 days 00:01:25.512000,12.0,85.512,lance stroll,#25a617,1397.638,1355.776,41.86199999999985,1.0308767820052869
646,STR,11.0,2.0,HARD,17.0,0 days 00:01:24.862000,13.0,84.862,lance stroll,#25a617,1482.5,1439.99,42.50999999999999,1.029521038340544
647,STR,10.0,2.0,HARD,18.0,0 days 00:01:25.158000,14.0,85.158,lance stroll,#25a617,1567.658,1524.185,43.472999999999956,1.0285221282193435
648,STR,9.0,2.0,HARD,19.0,0 days 00:01:25.054000,15.0,85.054,lance stroll,#25a617,1652.712,1608.581,44.131000000000085,1.0274347390650518
649,STR,10.0,2.0,HARD,20.0,0 days 00:01:26.372000,16.0,86.372,lance stroll,#25a617,1739.084,1692.646,46.4380000000001,1.0274351518273757
650,STR,9.0,2.0,HARD,21.0,0 days 00:01:25.433000,17.0,85.433,lance stroll,#25a617,1824.517,1776.658,47.85900000000015,1.0269376548553522
651,STR,9.0,2.0,HARD,22.0,0 days 00:01:25.042000,18.0,85.042,lance stroll,#25a617,1909.559,1861.018,48.54099999999994,1.0260830362736952
652,STR,9.0,2.0,HARD,23.0,0 days 00:01:25.408000,19.0,85.408,lance stroll,#25a617,1994.967,1948.1689999999999,46.79800000000023,1.02402152995967
653,STR,9.0,2.0,HARD,24.0,0 days 00:01:25.133000,20.0,85.133,lance stroll,#25a617,2080.1,2050.176,29.923999999999978,1.0145958200661798
654,STR,9.0,2.0,HARD,25.0,0 days 00:01:25.182000,21.0,85.182,lance stroll,#25a617,2165.282,2133.953,31.32900000000018,1.014681204318933
655,STR,9.0,2.0,HARD,26.0,0 days 00:01:25.128000,22.0,85.128,lance stroll,#25a617,2250.41,2217.67,32.73999999999978,1.0147632425022657
656,STR,9.0,2.0,HARD,27.0,0 days 00:01:25.540000,23.0,85.54,lance stroll,#25a617,2335.95,2301.306,34.64399999999978,1.0150540606073246
657,STR,9.0,2.0,HARD,28.0,0 days 00:01:25.510000,24.0,85.51,lance stroll,#25a617,2421.46,2384.993,36.4670000000001,1.0152901916273969
658,STR,9.0,2.0,HARD,29.0,0 days 00:01:27.056000,25.0,87.056,lance stroll,#25a617,2508.516,2468.755,39.76099999999997,1.0161056888998705
659,STR,9.0,2.0,HARD,30.0,0 days 00:01:25.675000,26.0,85.675,lance stroll,#25a617,2594.191,2552.379,41.8119999999999,1.016381579694865
660,STR,9.0,2.0,HARD,31.0,0 days 00:01:25.412000,27.0,85.412,lance stroll,#25a617,2679.603,2635.969,43.634000000000015,1.0165533054447908
661,STR,9.0,2.0,HARD,32.0,0 days 00:01:25.371000,28.0,85.371,lance stroll,#25a617,2764.974,2719.261,45.71300000000019,1.0168108173507435
662,STR,9.0,2.0,HARD,33.0,0 days 00:01:25.351000,29.0,85.351,lance stroll,#25a617,2850.325,2802.784,47.54099999999971,1.0169620634340713
663,STR,9.0,2.0,HARD,34.0,0 days 00:01:27.872000,30.0,87.872,lance stroll,#25a617,2938.197,2886.291,51.90599999999995,1.0179836336668755
664,STR,15.0,3.0,HARD,35.0,0 days 00:01:45.700000,5.0,105.7,lance stroll,#25a617,3043.897,2969.78,74.11699999999973,1.0249570675268875
665,STR,14.0,3.0,HARD,36.0,0 days 00:01:23.967000,6.0,83.967,lance stroll,#25a617,3127.864,3053.065,74.79899999999998,1.0244996421628756
666,STR,14.0,3.0,HARD,37.0,0 days 00:01:24.265000,7.0,84.265,lance stroll,#25a617,3212.129,3136.315,75.81399999999985,1.024172954566107
667,STR,13.0,3.0,HARD,38.0,0 days 00:01:24.757000,8.0,84.757,lance stroll,#25a617,3296.886,3219.785,77.10100000000011,1.0239460088173589
668,STR,12.0,3.0,HARD,39.0,0 days 00:01:23.898000,9.0,83.898,lance stroll,#25a617,3380.784,3303.928,76.85600000000022,1.0232620081309278
669,STR,12.0,3.0,HARD,40.0,0 days 00:01:24.051000,10.0,84.051,lance stroll,#25a617,3464.835,3387.633,77.20200000000023,1.0227893635467598
670,STR,11.0,3.0,HARD,41.0,0 days 00:01:24.046000,11.0,84.046,lance stroll,#25a617,3548.881,3470.656,78.22499999999991,1.022538966696786
671,STR,11.0,3.0,HARD,42.0,0 days 00:01:24.689000,12.0,84.689,lance stroll,#25a617,3633.57,3553.965,79.60500000000002,1.0223989262696735
